,url,name,active_from,active_to,position,college,height,weight,birth_date,NBA__3ptapg,NBA__3ptpct,NBA__3ptpg,NBA_efgpct,NBA_fg%,NBA_fg_per_game,NBA_fga_per_game,NBA_ft%,NBA_ft_per_g,NBA_fta_p_g,NBA_g_played,NBA_ppg,NCAA__3ptapg,NCAA__3ptpct,NCAA__3ptpg,NCAA_efgpct,NCAA_fgapg,NCAA_fgpct,NCAA_fgpg,NCAA_ft,NCAA_ftapg,NCAA_ftpg,NCAA_games,NCAA_ppg
1382,/players/s/songada01.html,Darius Songaila,2004,2011,F,Wake Forest,6-9,248,"February 14, 1978",0.0,.158,0.0,.499,.499,2.9,5.9,.844,1.0,1.2,495,6.9,0.3,.343,0.1,,9.6,.511,4.9,.831,5.3,4.4,130,14.3
1383,/players/s/southja01.html,James Southerland,2014,2014,F,Syracuse,6-8,215,"April 28, 1990",1.5,.500,0.8,.433,.333,1.3,3.8,.500,0.3,0.5,4,3.5,3.7,.370,1.4,,6.5,.449,2.9,.740,0.9,0.7,112,7.9
1384,/players/s/sowpa01.html,Pape Sow,2005,2007,F,Cal State Fullerton,6-10,250,"November 22, 1981",0.0,,0.0,.416,.416,1.0,2.5,.678,0.8,1.2,76,2.9,0.9,.294,0.3,,11.3,.468,5.3,.667,7.3,4.9,72,15.8
1385,/players/s/spaldra01.html,Ray Spalding,2019,2021,F,Louisville,6-10,215,"March 11, 1997",0.3,.000,0.0,.529,.529,1.7,3.2,.286,0.3,0.9,16,3.6,0.3,.240,0.1,,6.0,.557,3.3,.579,2.5,1.4,100,8.1
1386,/players/s/spanova01.html,Vassilis Spanoulis,2007,2007,G,,6-4,195,"August 7, 1982",0.9,.172,0.2,.354,.319,0.7,2.3,.810,1.1,1.4,31,2.7,,,,,,,,,,,,
1387,/players/s/speigma01.html,Marreese Speights,2009,2018,C-F,Florida,6-10,255,"August 4, 1987",0.9,.356,0.3,.484,.459,3.1,6.7,.797,1.4,1.8,705,7.9,0.0,,0.0,,6.2,.633,4.0,.688,2.3,1.6,69,9.5
1388,/players/s/spellom01.html,Omari Spellman,2019,2020,F,Villanova,6-8,245,"July 21, 1997",2.5,.366,0.9,.498,.417,2.4,5.7,.766,1.1,1.4,95,6.8,3.8,.433,1.6,,8.4,.476,4.0,.700,1.8,1.2,40,10.9
1389,/players/s/splitti01.html,Tiago Splitter,2011,2017,F-C,,6-11,245,"January 1, 1985",0.0,.143,0.0,.556,.555,3.0,5.4,.697,1.9,2.7,355,7.9,,,,,,,,,,,,
1390,/players/s/sprinja01.html,Jaden Springer,2022,2022,G,Tennessee,6-4,204,"September 25, 2002",0.0,,0.0,1.000,1.000,0.5,0.5,,0.0,0.0,2,1.0,1.8,.435,0.8,,9.1,.467,4.2,.810,4.0,3.2,25,12.5
1391,/players/s/stanlca01.html,Cassius Stanley,2021,2022,G,Duke,6-5,190,"August 18, 1999",0.9,.233,0.2,.399,.360,1.0,2.7,.895,0.5,0.6,33,2.7,3.0,.360,1.1,,9.3,.474,4.4,.733,3.6,2.7,29,12.6
1392,/players/s/stausni01.html,Nik Stauskas,2015,2022,G,Michigan,6-6,205,"October 7, 1993",3.3,.354,1.2,.490,.389,2.2,5.8,.812,1.0,1.3,343,6.7,5.2,.441,2.3,,9.2,.467,4.3,.832,3.9,3.2,75,14.1
1393,/players/s/stephdj01.html,D.J. Stephens,2014,2019,G-F,Memphis,6-5,188,"December 19, 1990",0.0,,0.0,.444,.444,1.0,2.3,1.000,0.3,0.3,4,2.3,0.4,.370,0.1,,2.6,.627,1.6,.633,1.0,0.6,129,4.0
1394,/players/s/stephla01.html,Lance Stephenson,2011,2022,G-F,Cincinnati,6-6,230,"September 5, 1990",2.2,.313,0.7,.488,.444,3.4,7.7,.693,1.1,1.5,551,8.5,2.1,.219,0.5,,10.8,.440,4.8,.664,3.5,2.3,34,12.3
1395,/players/s/stephal01.html,Alex Stepheson,2016,2016,F,"UNC, USC",6-10,270,"August 7, 1987",0.0,,0.0,.333,.333,1.1,3.4,.333,0.5,1.5,8,2.8,0.0,,0.0,,4.7,.520,2.4,.497,2.1,1.0,137,5.9
1396,/players/s/stevela01.html,Lamar Stevens,2021,2022,F,Penn State,6-6,230,"July 9, 1997",0.9,.253,0.2,.509,.484,2.1,4.3,.714,0.9,1.3,100,5.3,2.3,.276,0.6,,13.6,.435,5.9,.738,5.2,3.8,135,16.3
1397,/players/s/stewais01.html,Isaiah Stewart,2021,2022,F-C,Washington,6-8,250,"May 22, 2001",0.7,.300,0.2,.548,.531,3.4,6.4,.698,1.0,1.4,136,8.0,0.6,.250,0.2,,10.5,.570,6.0,.774,6.2,4.8,32,17.0
1398,/players/s/stiemgr01.html,Greg Stiemsma,2012,2015,C,Wisconsin,6-11,260,"September 26, 1985",0.0,.000,0.0,.509,.509,1.3,2.6,.705,0.5,0.7,203,3.2,0.0,.000,0.0,,2.0,.545,1.1,.759,0.6,0.5,95,2.7
1399,/players/s/stockda01.html,David Stockton,2015,2018,G,Gonzaga,5-11,165,"June 24, 1991",0.8,.600,0.5,.611,.444,0.7,1.5,.700,1.2,1.7,6,3.0,1.7,.306,0.5,,3.8,.424,1.6,.700,1.5,1.1,138,4.8
1400,/players/s/stokeja01.html,Jarnell Stokes,2015,2017,F-C,Tennessee,6-9,263,"January 7, 1994",0.0,,0.0,.581,.581,0.9,1.5,.531,0.6,1.1,28,2.4,0.0,.000,0.0,,8.9,.530,4.7,.628,5.6,3.5,87,13.0
1401,/players/s/stonedi01.html,Diamond Stone,2017,2017,C,Maryland,6-11,255,"February 10, 1997",0.0,,0.0,.231,.231,0.4,1.9,1.000,0.6,0.6,7,1.4,0.0,,0.0,,8.4,.568,4.8,.761,3.8,2.9,35,12.5
1402,/players/s/stoneju01.html,Julyan Stone,2012,2018,G,Texas-El Paso,6-6,200,"December 7, 1988",0.5,.313,0.1,.524,.444,0.4,0.9,.700,0.2,0.3,70,1.1,1.4,.265,0.4,,4.3,.425,1.8,.617,2.9,1.8,138,5.8
1403,/players/s/storeaw01.html,Awvee Storey,2005,2008,G-F,"Illinois, Arizona State",6-6,222,"April 18, 1977",0.3,.250,0.1,.429,.414,1.0,2.3,.511,0.4,0.8,60,2.4,0.1,.200,0.0,,8.1,.459,3.7,.613,2.5,1.5,102,9.0
1404,/players/s/stoudsa01.html,Salim Stoudamire,2006,2008,G,Arizona,6-1,179,"October 11, 1982",2.9,.366,1.1,.483,.407,2.8,7.0,.882,1.3,1.5,157,8.0,5.8,.458,2.7,,10.1,.471,4.8,.870,3.5,3.0,129,15.2
1405,/players/s/stoudam01.html,Amar'e Stoudemire,2003,2016,F-C,,6-10,245,"November 16, 1982",0.2,.236,0.0,.538,.537,7.0,13.0,.761,4.9,6.4,846,18.9,,,,,,,,,,,,
1406,/players/s/strawdj01.html,D.J. Strawberry,2008,2008,G,Maryland,6-5,201,"June 15, 1985",0.8,.240,0.2,.348,.315,0.9,2.8,.474,0.3,0.6,33,2.2,1.9,.330,0.6,,7.8,.461,3.6,.640,3.7,2.3,111,10.1
1407,/players/s/strusma01.html,Max Strus,2020,2022,G,"Lewis (IL), DePaul",6-5,215,"March 28, 1996",5.4,.388,2.1,.594,.442,3.1,7.0,.753,0.5,0.7,107,8.8,8.4,.350,2.9,,14.5,.420,6.1,.825,4.2,3.4,66,18.6
1408,/players/s/stuckro01.html,Rodney Stuckey,2008,2017,G,Eastern Washington,6-5,210,"April 21, 1986",1.4,.300,0.4,.443,.423,4.5,10.6,.824,3.2,3.9,651,12.6,5.2,.317,1.7,,17.1,.472,8.1,.806,8.1,6.5,59,24.4
1409,/players/s/suggsja01.html,Jalen Suggs,2022,2022,G,Gonzaga,6-4,205,"June 3, 2001",4.1,.216,0.9,.399,.361,4.2,11.7,.773,2.7,3.5,46,12.1,3.5,.337,1.2,,10.3,.503,5.2,.754,3.8,2.9,30,14.4
1410,/players/s/sullija01.html,Jared Sullinger,2013,2017,F,Ohio State,6-9,260,"March 4, 1992",1.9,.272,0.5,.463,.436,4.4,10.0,.723,1.5,2.1,269,10.8,0.7,.365,0.3,,11.5,.530,6.1,.733,6.7,4.9,74,17.3
1411,/players/s/summeda01.html,DaJuan Summers,2010,2013,F,Georgetown,6-8,230,"January 24, 1988",1.0,.367,0.3,.438,.384,1.2,3.2,.642,0.5,0.8,83,3.3,4.1,.353,1.4,,8.3,.439,3.6,.727,3.4,2.5,101,11.2
1412,/players/s/sumneed01.html,Edmond Sumner,2018,2021,G,Xavier,6-4,196,"December 31, 1995",1.6,.333,0.5,.532,.474,2.1,4.5,.728,0.9,1.3,108,5.7,2.2,.285,0.6,,8.2,.429,3.5,.730,5.1,3.7,58,11.4
1413,/players/s/swanica01.html,Caleb Swanigan,2018,2020,F,Purdue,6-9,260,"April 18, 1997",0.2,.118,0.0,.444,.438,0.9,2.1,.614,0.4,0.6,75,2.3,2.3,.376,0.9,,10.2,.501,5.1,.760,4.4,3.3,69,14.4
1414,/players/s/sweetmi01.html,Mike Sweetney,2004,2007,F,Georgetown,6-8,275,"October 25, 1982",0.0,.000,0.0,.485,.485,2.4,5.0,.689,1.7,2.4,233,6.5,0.0,.000,0.0,,11.6,.544,6.3,.727,7.7,5.6,96,18.2
1415,/players/s/swiftro01.html,Robert Swift,2005,2009,C,,7-0,245,"December 3, 1985",0.0,,0.0,.506,.506,1.8,3.5,.610,0.7,1.2,97,4.3,,,,,,,,,,,,
1416,/players/s/swordcr01.html,Craig Sword,2022,2022,G,Mississippi State,6-3,196,"January 16, 1994",0.3,.000,0.0,.750,.750,1.0,1.3,,0.0,0.0,3,2.0,2.3,.263,0.6,,9.4,.449,4.2,.635,4.9,3.1,123,12.1
1417,/players/s/sypa01.html,Pape Sy,2011,2011,F,,6-7,225,"April 5, 1988",0.3,.000,0.0,.333,.333,0.7,2.0,1.000,1.0,1.0,3,2.3,,,,,,,,,,,,
1418,/players/s/sykeske01.html,Keifer Sykes,2022,2022,G,Green Bay,6-0,180,"December 30, 1993",2.8,.300,0.8,.434,.363,2.2,5.9,.882,0.5,0.5,32,5.6,2.7,.327,0.9,,12.4,.454,5.6,.782,5.6,4.4,127,16.5
1419,/players/t/tabusyu01.html,Yuta Tabuse,2005,2005,G,Brigham Young University Hawaii,5-9,165,"October 5, 1980",0.3,1.000,0.3,.250,.167,0.3,1.5,1.000,1.0,1.0,4,1.8,,,,,,,,,,,,
1420,/players/t/taftch01.html,Chris Taft,2006,2006,F,Pitt,6-10,260,"March 10, 1985",0.0,,0.0,.605,.605,1.4,2.2,.167,0.1,0.4,17,2.8,0.0,,0.0,,8.7,.569,4.9,.564,3.7,2.1,65,12.0
1421,/players/t/tateja01.html,Jae'Sean Tate,2021,2022,F,Ohio State,6-4,230,"October 28, 1995",2.7,.309,0.8,.550,.504,4.6,9.2,.702,1.6,2.2,145,11.7,1.0,.277,0.3,,8.6,.552,4.8,.555,3.5,1.9,129,11.7
1422,/players/t/tatumja01.html,Jayson Tatum,2018,2022,F,Duke,6-8,210,"March 3, 1998",5.9,.383,2.3,.525,.456,7.5,16.4,.844,3.7,4.4,363,20.9,4.0,.342,1.4,,12.6,.452,5.7,.849,4.8,4.1,29,16.8
1423,/players/t/tavarwa01.html,Edy Tavares,2016,2017,C,,7-3,260,"March 22, 1992",0.0,,0.0,.625,.625,1.2,1.8,.273,0.2,0.8,13,2.5,,,,,,,,,,,,
1424,/players/t/taylodo01.html,Donell Taylor,2006,2007,G,"Okaloosa-Walton Community College, UAB",6-6,180,"July 26, 1982",0.3,.206,0.1,.408,.395,1.1,2.8,.641,0.4,0.7,98,2.7,2.8,.341,1.0,,8.7,.473,4.1,.732,3.3,2.4,65,11.6
1425,/players/t/taylois01.html,Isaiah Taylor,2017,2018,G,Texas,6-3,170,"July 11, 1994",1.2,.244,0.3,.438,.413,2.3,5.6,.699,1.4,2.0,71,6.3,1.3,.294,0.4,,11.1,.404,4.5,.792,5.4,4.3,92,13.6
1426,/players/t/tayloje03.html,Jeff Taylor,2013,2015,F,Vanderbilt,6-7,225,"May 23, 1989",1.9,.319,0.6,.465,.409,2.3,5.5,.665,1.0,1.4,132,6.1,2.4,.358,0.9,,10.3,.483,5.0,.693,4.9,3.4,134,14.2
1427,/players/t/tayloje02.html,Jermaine Taylor,2010,2011,G,Central Florida,6-4,210,"December 8, 1986",1.0,.284,0.3,.471,.441,2.1,4.8,.730,0.8,1.1,65,5.4,5.5,.376,2.1,,12.5,.466,5.8,.764,3.3,2.5,122,16.2
1428,/players/t/taylomi01.html,Mike Taylor,2009,2009,G,Iowa State,6-2,165,"January 21, 1986",0.8,.325,0.3,.436,.412,2.2,5.2,.691,1.1,1.6,51,5.7,6.9,.360,2.5,,14.2,.376,5.3,.682,4.2,2.8,31,16.0
1429,/players/t/taylote01.html,Terry Taylor,2022,2022,G-F,Austin Peay State University,6-5,230,"September 23, 1999",1.0,.387,0.4,.661,.630,4.0,6.4,.689,1.0,1.5,30,9.5,3.5,.341,1.2,,14.2,.536,7.6,.725,4.6,3.3,127,19.7
1430,/players/t/tayloty01.html,Tyshawn Taylor,2013,2014,G,Kansas,6-3,185,"April 12, 1990",0.4,.360,0.1,.379,.354,1.0,2.9,.684,0.6,0.9,61,2.9,2.2,.370,0.8,,7.9,.477,3.8,.708,3.5,2.5,146,10.8
1431,/players/t/teaguje01.html,Jeff Teague,2010,2021,G,Wake Forest,6-3,195,"June 10, 1988",2.4,.360,0.9,.489,.444,4.3,9.7,.844,2.7,3.2,826,12.2,3.0,.421,1.3,,11.2,.462,5.2,.812,5.9,4.8,61,16.4
1432,/players/t/teaguma01.html,Marquis Teague,2013,2018,G,Kentucky,6-2,189,"February 28, 1993",0.5,.222,0.1,.363,.343,0.9,2.7,.661,0.4,0.6,91,2.4,2.0,.325,0.7,,8.8,.412,3.6,.714,3.0,2.1,40,10.0
1433,/players/t/teletmi01.html,Mirza Teletović,2013,2018,F,,6-9,242,"September 18, 1985",4.5,.371,1.7,.524,.406,2.9,7.1,.755,0.7,1.0,324,8.1,,,,,,,,,,,,
1434,/players/t/telfase01.html,Sebastian Telfair,2005,2015,G,,6-0,165,"June 9, 1985",2.0,.319,0.6,.436,.390,2.7,7.0,.777,1.3,1.7,564,7.4,,,,,,,,,,,,
1435,/players/t/templga01.html,Garrett Temple,2010,2022,G,LSU,6-5,195,"May 8, 1986",2.9,.344,1.0,.491,.402,2.3,5.7,.740,0.8,1.1,688,6.4,3.0,.278,0.8,,5.9,.371,2.2,.783,1.9,1.5,134,6.7
1436,/players/t/teodomi01.html,Miloš Teodosić,2018,2019,G,,6-5,196,"March 19, 1987",4.3,.378,1.6,.543,.420,2.8,6.7,.811,0.7,0.9,60,8.0,,,,,,,,,,,,
1437,/players/t/terreja01.html,Jared Terrell,2019,2019,G,Rhode Island,6-3,227,"February 10, 1995",1.2,.235,0.3,.359,.308,0.9,2.8,.500,0.2,0.4,14,2.2,,,,,,,,,,,,
1438,/players/t/terryem01.html,Emanuel Terry,2019,2022,F,Lincoln Memorial,6-9,220,"August 21, 1996",0.0,,0.0,.333,.333,0.7,2.0,.500,0.3,0.7,6,1.7,,,,,,,,,,,,
1439,/players/t/terryty01.html,Tyrell Terry,2021,2022,G,Stanford,6-2,160,"September 28, 2000",0.5,.000,0.0,.353,.353,0.5,1.3,.333,0.1,0.2,13,1.0,4.9,.408,2.0,,10.7,.441,4.7,.891,3.5,3.2,31,14.6
1440,/players/t/teskejo01.html,Jon Teske,2022,2022,C,Michigan,7-1,265,"May 4, 1997",0.0,,0.0,.000,.000,0.0,0.3,.000,0.0,0.7,3,0.0,1.1,.271,0.3,,5.1,.501,2.6,.631,1.9,1.2,129,6.6
1441,/players/t/thabeha01.html,Hasheem Thabeet,2010,2014,C,UConn,7-3,263,"February 16, 1987",0.0,,0.0,.567,.567,0.8,1.4,.578,0.5,0.9,224,2.2,0.0,,0.0,,5.9,.611,3.6,.625,5.0,3.1,100,10.3
1442,/players/t/theisda01.html,Daniel Theis,2018,2022,C,,6-8,245,"April 4, 1992",1.6,.326,0.5,.590,.544,3.0,5.4,.721,1.1,1.5,303,7.5,,,,,,,,,,,,
1443,/players/t/thomaad01.html,Adonis Thomas,2014,2014,F,Memphis,6-7,200,"March 25, 1993",0.8,.200,0.2,.464,.429,1.0,2.3,1.000,0.2,0.2,6,2.3,2.3,.325,0.7,,9.5,.426,4.1,.745,2.5,1.9,55,10.7
1444,/players/t/thomabi01.html,Billy Thomas,2005,2008,G,Kansas,6-4,208,"December 23, 1975",1.9,.304,0.6,.440,.338,1.0,2.8,.846,0.2,0.2,53,2.7,5.0,.389,2.0,,7.0,.427,3.0,.722,0.7,0.5,137,8.4
1445,/players/t/thomabr01.html,Brodric Thomas,2021,2022,G,Truman State University,6-5,185,"January 28, 1997",1.6,.254,0.4,.435,.366,1.1,2.9,.660,0.8,1.2,42,3.3,,,,,,,,,,,,
1446,/players/t/thomaca02.html,Cam Thomas,2022,2022,G,LSU,6-4,210,"October 13, 2001",2.7,.265,0.7,.476,.430,3.4,7.8,.828,1.3,1.6,63,8.7,7.2,.325,2.3,,17.2,.406,7.0,.882,7.6,6.7,29,23.0
1447,/players/t/thomais02.html,Isaiah Thomas,2012,2022,G,Washington,5-9,185,"February 7, 1989",5.2,.362,1.9,.506,.434,5.8,13.3,.872,4.3,4.9,546,17.7,4.8,.325,1.6,,12.4,.426,5.3,.713,6.0,4.3,105,16.4
1448,/players/t/thomaja02.html,James Thomas,2005,2006,F,Texas,6-8,235,"November 22, 1980",0.0,,0.0,.564,.564,0.7,1.2,.500,0.3,0.6,33,1.6,0.0,,0.0,,6.0,.508,3.0,.603,4.2,2.5,134,8.6
1449,/players/t/thomakh01.html,Khyri Thomas,2019,2021,G,Creighton,6-3,210,"May 8, 1996",1.9,.316,0.6,.467,.388,1.5,3.9,.750,0.5,0.6,39,4.1,3.2,.406,1.3,,8.2,.511,4.2,.719,2.1,1.5,102,11.2
1450,/players/t/thomala01.html,Lance Thomas,2012,2020,F,Duke,6-8,240,"April 24, 1988",1.1,.381,0.4,.462,.416,1.9,4.5,.799,1.0,1.2,399,5.1,0.0,,0.0,,3.2,.525,1.7,.600,2.1,1.3,140,4.6
1451,/players/t/thomama01.html,Malcolm Thomas,2012,2015,F,"Pepperdine, San Diego State",6-9,225,"November 8, 1988",0.3,.091,0.0,.442,.435,0.8,1.7,.600,0.4,0.6,40,1.9,0.2,.235,0.0,,8.2,.530,4.3,.580,5.0,2.9,103,11.6
1452,/players/t/thomama02.html,Matt Thomas,2020,2022,G,Iowa State,6-4,190,"August 4, 1994",2.1,.404,0.9,.566,.433,1.4,3.3,.804,0.3,0.4,126,4.0,4.6,.401,1.8,,6.7,.427,2.9,.815,1.1,0.9,138,8.5
1453,/players/t/thomaty01.html,Tyrus Thomas,2007,2015,F,LSU,6-9,215,"August 17, 1986",0.1,.235,0.0,.439,.438,2.9,6.5,.732,2.0,2.7,402,7.7,0.0,1.000,0.0,,7.8,.608,4.8,.657,4.3,2.8,32,12.3
1454,/players/t/thomptr02.html,Trey Thompkins,2012,2012,F,Georgia,6-10,245,"May 20, 1990",0.5,.308,0.2,.426,.393,1.0,2.5,.714,0.2,0.3,24,2.4,2.5,.357,0.9,,12.8,.469,6.0,.729,3.8,2.8,89,15.7
1455,/players/t/thompdi01.html,Dijon Thompson,2006,2007,G-F,UCLA,6-7,195,"February 23, 1983",0.8,.308,0.3,.475,.425,1.1,2.5,.875,0.4,0.5,16,2.8,3.1,.362,1.1,,10.0,.464,4.6,.781,2.7,2.1,117,12.5
1456,/players/t/thompho01.html,Hollis Thompson,2014,2017,G-F,Georgetown,6-8,206,"April 3, 1991",3.6,.386,1.4,.514,.413,2.8,6.8,.707,0.8,1.1,265,7.7,2.9,.440,1.3,,6.5,.478,3.1,.676,1.7,1.2,99,8.7
1457,/players/t/thompja02.html,Jason Thompson,2009,2016,F-C,Rider University,6-11,250,"July 21, 1986",0.1,.143,0.0,.497,.496,3.6,7.2,.657,1.7,2.5,588,8.9,0.8,.291,0.2,,11.8,.526,6.2,.667,6.0,4.0,122,16.7
1458,/players/t/thompkl01.html,Klay Thompson,2012,2022,G-F,Washington State,6-6,215,"February 8, 1990",7.1,.416,2.9,.549,.457,7.3,16.0,.850,1.9,2.2,645,19.5,6.3,.390,2.5,,14.4,.424,6.1,.827,3.9,3.2,98,17.9
1459,/players/t/thompmy02.html,Mychel Thompson,2012,2012,G,Pepperdine,6-6,211,"June 1, 1988",2.2,.364,0.8,.375,.292,1.4,4.8,,0.0,0.0,5,3.6,4.6,.326,1.5,,10.7,.357,3.8,.760,2.5,1.9,128,11.0
1460,/players/t/thomptr01.html,Tristan Thompson,2012,2022,F-C,Texas,6-9,254,"March 13, 1991",0.1,.263,0.0,.519,.518,3.6,7.0,.605,1.7,2.9,726,9.0,0.0,,0.0,,8.8,.546,4.8,.487,7.3,3.5,36,13.1
1461,/players/t/thorjt01.html,JT Thor,2022,2022,F,Auburn,6-10,205,"August 26, 2002",0.9,.269,0.2,.509,.444,0.8,1.9,.625,0.3,0.6,29,2.2,2.7,.297,0.8,,7.1,.440,3.1,.741,3.1,2.3,27,9.4
1462,/players/t/thornal01.html,Al Thornton,2008,2011,F,Florida State,6-8,220,"December 7, 1983",0.9,.293,0.3,.465,.452,4.6,10.2,.747,2.4,3.2,296,11.9,1.2,.438,0.5,,8.3,.528,4.4,.701,4.2,3.0,124,12.3
1463,/players/t/thornma01.html,Marcus Thornton,2010,2017,G,LSU,6-4,205,"June 5, 1987",4.2,.358,1.5,.498,.425,4.4,10.4,.830,1.6,1.9,483,11.9,6.7,.382,2.5,,15.6,.455,7.1,.771,4.8,3.7,66,20.4
1464,/players/t/thornsi01.html,Sindarius Thornwell,2018,2021,G,South Carolina,6-4,215,"November 15, 1994",0.6,.340,0.2,.459,.407,0.9,2.1,.672,0.6,0.8,160,2.5,4.0,.339,1.4,,11.5,.392,4.5,.771,5.6,4.3,132,14.7
1465,/players/t/thybuma01.html,Matisse Thybulle,2020,2022,G,Washington,6-5,201,"March 4, 1997",2.3,.326,0.7,.541,.452,1.9,4.1,.657,0.3,0.5,193,4.8,4.0,.358,1.4,,7.6,.429,3.3,.782,1.6,1.3,135,9.2
1466,/players/t/tilliki02.html,Killian Tillie,2021,2022,F,Gonzaga,6-9,220,"March 5, 1998",2.2,.311,0.7,.438,.337,1.1,3.4,.737,0.3,0.4,54,3.2,2.2,.444,1.0,,6.5,.548,3.6,.750,1.8,1.4,108,9.5
1467,/players/t/tillmxa01.html,Xavier Tillman Sr.,2021,2022,F,Michigan State,6-8,245,"January 12, 1999",1.0,.290,0.3,.553,.521,2.4,4.6,.647,0.7,1.1,108,5.8,0.7,.273,0.2,,5.7,.582,3.3,.695,2.7,1.9,105,8.7
1468,/players/t/tobeymi01.html,Mike Tobey,2017,2017,C,Virginia,7-0,260,"October 10, 1994",0.0,,0.0,.250,.250,0.5,2.0,,0.0,0.0,2,1.0,0.1,.316,0.0,,5.4,.531,2.9,.704,1.5,1.0,138,6.8
1469,/players/t/toddis01.html,Isaiah Todd,2022,2022,F,,6-10,220,"October 17, 2001",1.1,.364,0.4,.412,.294,0.5,1.7,.333,0.2,0.6,10,1.6,,,,,,,,,,,,
1470,/players/t/tollian01.html,Anthony Tolliver,2009,2021,F-C,Creighton,6-8,240,"June 1, 1985",3.2,.373,1.2,.537,.414,2.0,4.8,.771,0.9,1.2,730,6.1,0.5,.333,0.2,,5.8,.491,2.9,.671,3.3,2.2,124,8.1
1471,/players/t/toppiob01.html,Obi Toppin,2021,2022,F,Dayton,6-9,220,"March 4, 1998",1.7,.282,0.5,.565,.514,2.4,4.7,.755,0.8,1.1,131,6.1,1.6,.417,0.7,,10.8,.647,7.0,.706,3.6,2.5,64,17.1
1472,/players/t/toscaju01.html,Juan Toscano-Anderson,2020,2022,F,Marquette,6-6,209,"April 10, 1993",1.5,.355,0.5,.591,.521,1.9,3.7,.613,0.5,0.8,137,4.8,0.9,.289,0.3,,3.4,.421,1.4,.593,1.2,0.7,121,3.8
1473,/players/t/toupaax01.html,Axel Toupane,2016,2021,G-F,,6-7,197,"July 23, 1992",1.4,.326,0.5,.461,.378,1.0,2.7,.750,0.5,0.7,33,3.1,,,,,,,,,,,,
1474,/players/t/townska01.html,Karl-Anthony Towns,2016,2022,C-F,Kentucky,6-11,248,"November 15, 1995",4.1,.397,1.6,.578,.528,8.6,16.2,.833,4.4,5.3,480,23.2,0.2,.250,0.1,,6.6,.566,3.7,.813,3.4,2.8,39,10.3
1475,/players/t/trentga02.html,Gary Trent Jr.,2019,2022,G,Duke,6-5,209,"January 18, 1999",6.2,.387,2.4,.519,.414,4.7,11.5,.817,1.5,1.8,200,13.3,6.5,.402,2.6,,11.5,.415,4.8,.876,2.6,2.3,37,14.5
1476,/players/t/trieral01.html,Allonzo Trier,2019,2020,G,Arizona,6-4,200,"January 17, 1996",2.1,.384,0.8,.510,.454,3.2,7.1,.801,2.4,3.0,88,9.7,4.9,.378,1.8,,10.6,.479,5.1,.827,5.7,4.7,78,16.8
1477,/players/t/trybace01.html,Cezary Trybański,2003,2004,C,,7-2,240,"September 22, 1979",0.0,,0.0,.208,.208,0.2,1.1,.417,0.2,0.5,22,0.7,,,,,,,,,,,,
1478,/players/t/tskitni01.html,Nikoloz Tskitishvili,2003,2006,F,,7-0,225,"April 14, 1983",1.1,.235,0.3,.338,.304,1.1,3.6,.730,0.5,0.7,172,2.9,,,,,,,,,,,,
1479,/players/t/tuckeal02.html,Alando Tucker,2008,2010,F,Wisconsin,6-6,205,"February 11, 1984",0.7,.294,0.2,.451,.423,1.5,3.6,.783,0.9,1.2,51,4.1,2.5,.307,0.8,,12.4,.480,6.0,.636,6.1,3.9,134,16.5
1480,/players/t/tuckepj01.html,P.J. Tucker,2007,2022,F,Texas,6-5,245,"May 5, 1985",2.9,.364,1.0,.511,.425,2.6,6.1,.748,0.9,1.2,776,7.1,0.0,.500,0.0,,9.6,.526,5.0,.711,4.7,3.3,87,13.4
1481,/players/t/tuckera01.html,Rayjon Tucker,2020,2022,F,"Florida Gulf Coast, Little Rock",6-3,209,"September 24, 1997",0.7,.231,0.2,.524,.476,0.8,1.7,.783,1.0,1.2,37,2.8,2.8,.414,1.2,,6.7,.505,3.4,.756,4.0,3.0,98,11.0
1482,/players/t/turiaro01.html,Ronny Turiaf,2006,2015,F,Gonzaga,6-10,249,"January 13, 1983",0.0,.000,0.0,.533,.533,1.8,3.4,.636,1.1,1.7,473,4.7,0.1,.222,0.0,,8.2,.518,4.2,.715,7.1,5.1,127,13.6
1483,/players/t/turneev01.html,Evan Turner,2011,2020,G,Ohio State,6-6,220,"October 27, 1988",1.3,.294,0.4,.455,.434,3.9,9.0,.782,1.5,1.9,705,9.7,1.5,.362,0.5,,10.6,.502,5.3,.758,5.0,3.8,101,15.0
1484,/players/t/turnemy01.html,Myles Turner,2016,2022,C-F,Texas,6-11,250,"March 24, 1996",2.6,.349,0.9,.535,.489,4.8,9.8,.768,2.2,2.9,431,12.7,1.8,.274,0.5,,7.6,.455,3.4,.839,3.3,2.8,34,10.1
1485,/players/t/tylerje01.html,Jeremy Tyler,2012,2014,C,,6-10,260,"June 21, 1991",0.0,.000,0.0,.450,.450,1.5,3.4,.557,0.6,1.0,104,3.6,,,,,,,,,,,,
1486,/players/u/ubileed01.html,Edwin Ubiles,2012,2012,G,Siena College,6-6,204,"November 26, 1986",1.3,.200,0.3,.306,.278,1.3,4.5,1.000,0.8,0.8,4,3.5,2.2,.353,0.8,,12.1,.497,6.0,.672,3.0,2.0,131,14.8
